QuestID	QuestName	Objective	Description	DunningDialogue	UnfinishedDialogue	FinishedDialogue	Difficulty	StartGossipType	StartGossip1	StartGossip2	StartGossip3	StartGossip4	EndGossipType	EndGossip1	EndGossip2	EndGossip3	EndGossip4	QuestValueStr1	QuestValueStr2	QuestValueStr3	QuestValueStr4	QuestValueStr5	QuestValueStr6	QuestValueStr7	QuestValueStr8	IsUseScriptedItem	QuestFinishedObjective	QuestFailedObjective
7831	公平交易·方山露芽	<G>茶馆老板娘赵云睿请你设法从茶叶商人黎恺那里获取方山露芽。	<G>方山澹闲洁，露芽韵致静。\n<H28><G><F174 美丽的老板娘赵云睿轻吟道。>\n<H28><G>方山露芽产自长乐郡闽县方山宝刹，片大极硬，须汤浸润，方可碾之，久饮能颐神养性，延年益寿。\n<H28><G>如今茶馆里来了个生面孔的大茶商黎恺，长得挺俊的，手里也有许多名茶，其中之一就是上品的方山露芽。只是他要价太高，我负担不起，所以就只好另想他法，可否请你帮忙，设法得到<F171 五个栀子或一组甘草>来跟<F173 黎恺>交易<F171 方山露芽>呢？\n<H28><G><F171 注1：栀子可以通过开宝箱、挖宝得到，也可在交易行里购买到。>\n<G><F171 注2：甘草可以通过神农采集获得，也可在交易行里购买到。>	<G>方山澹闲洁，露芽韵致静。	<G>方山澹闲洁，露芽韵致静。	<G>哎呀，没想到你真的把这事办成了！真是好厉害啊！		0					0													0	将方山露芽交给赵云睿。	
7832	青龙仙茗	<G>茶馆老板娘赵云睿请你去采集稀有的青龙仙茗。	<G>青龙、仙茗。\n<G>敬墨意、慕梵音。\n<G>辗雕白玉、罗织红绫。\n<G>铫煎黄蕊色、碗转曲尘情。\n<G>夜后邀陪明月、晨前命对晦星。\n<G>洗尽古今人不倦、将至醉后心难平。\n<H28><G><F174 茶馆老板娘赵云睿缓缓道出宝塔诗一首。>\n<H28><G>你可知道就在这红尘俗世中，其实生长着一种即使在天上仙界也堪称至宝的茶叶“青龙仙茗”？这种一直存在于传说中的宝物，从来没有被亲眼目睹，也不知这流言从何而来。\n<H28><G>本来我也是不信的，但机缘巧合之下却通过某种渠道得知青龙仙茗可能再次现世的地点。我看你骨骼精奇，倒像是有那么一点仙缘，何不去<F173 洛阳>、<F173 长安>、<F173 扬州>、<F173 成都这四大主城风景秀丽之处>试下运气？反正你们这些江湖中人，向来仗剑行走天下，也不怕遇到什么凶猛野兽和危险。\n<H28><G><F171 （完成任务委托后老板娘会给侠士特制的工具，前往青龙仙茗附近使用可获得挖宝的奖励，祝你好运！）>	<G>青龙、仙茗。\n<G>敬墨意、慕梵音。\n<G>辗雕白玉、罗织红绫。\n<G>铫煎黄蕊色、碗转曲尘情。\n<G>夜后邀陪明月、晨前命对晦星。\n<G>洗尽古今人不倦、将至醉后心难平。	<G>青龙、仙茗。\n<G>敬墨意、慕梵音。\n<G>辗雕白玉、罗织红绫。\n<G>铫煎黄蕊色、碗转曲尘情。\n<G>夜后邀陪明月、晨前命对晦星。\n<G>洗尽古今人不倦、将至醉后心难平。	<G>你的人品真是太好了！		0					0													0	将青龙仙茗交给赵云睿。	
7833	吃讲茶	<G>茶馆老板娘请你帮忙调解江湖豪客之间的纠纷。	<G>说起茶馆，这可是三教九流、江湖豪客聚会的中心\n<G>每当他们发生纠纷，一时争执不下，就会在两厢情愿的情况下，约好时间在茶馆里当中谈判解决，俗称“吃讲茶”。\n<H28><G>这不，白鱼帮的帮主<F173 白游鳞>和黑鸟帮的帮主<F173 黑腾风>现在就在<F173 茶馆里>摆好了架势，要是谈不妥恐怕就会大打出手，我这茶馆就要城门失火，殃及池鱼了！\n<H28><G><N>，<F171 还请你去做他们的调解人，解决这场纠纷，使可能发生的血光之灾消弭于无形吧>！	<G>开茶馆可不是一件容易的事！	<G>开茶馆可不是一件容易的事！	<G>如此甚好，大家出来走江湖，求财不求气，哈哈！		0					0					调解江湖豪客之间的纠纷。								0	回复赵云睿。	
7834	窃听风云	<G>茶馆老板娘赵云睿请你去窃听神策军官的秘密交谈。	<G>茶馆里来了两个神策军官，分别叫范建和朱透炳，都是嚣张跋扈、喝茶不给钱的恶人。\n<H28><G>细细算起账来，他们都打了好几十两银子的白条了！我实在是忍无可忍了！\n<H28><G><F174 老板娘眼珠一转，脸上露出狡黠的笑容。>\n<H28><G>有了！你可曾想过要惩戒那些欺男霸女的神策军官？若有此意，<F171 何不去窃听><F173 范建><F171 和><F173 朱透炳><F171 他们的谈话>？如果能窃听到什么重要内幕的话，那可就不仅仅值那几十两白银了！	<G>可有什么惊天内幕？	<G>可有什么惊天内幕？	<G>什么？竟然是如此惊人的秘密！？\n<H28><G><F174 一滴冷汗不知不觉地从老板娘额上流了下来。>\n<H28><G>我可不敢说出去！一不小心，这可就是抄家灭族的大祸事啊！		0					0					窃听神策军官的秘密交谈								1	回复赵云睿。	
7835	江湖秘闻	<G>茶馆老板娘让你向消息灵通的店小二赵茶打听江湖秘闻。	<G>每个人都有好奇心，而茶馆则是一个充满江湖秘辛的地方，这些奇异的特质使得每个茶馆的店小二掌握的秘密甚至比间谍掌握的要多！\n<H28><G>你若是想知道某些或大或小的秘密，就去找<F173 茶馆里>的店小二<F173 赵茶>吧，或者能够满足你的好奇心！	<G>赵茶可是茶馆界的江湖百晓生！	<G>赵茶可是茶馆界的江湖百晓生！	<G>这下满足了你的好奇心吧！哈哈！		0					0					向茶馆小二打听江湖秘闻								0	回复赵云睿。	
7836	潜行狙击	<G>茶馆老板娘请你跟踪言行可疑的捕快梁笑堂，查探血案真相。	<G>前段时间城中富甲一方的陈员外家外面发生了一桩血淋淋的惨案，他那只价值连城的宠物碧眼银背猴偷跑出去围墙外边玩耍时，不知被谁杀死，陈员外自然大怒，悬赏一百两银子通缉凶手。负责侦查此案的是捕快梁笑堂，他经常来我这茶馆喝茶，所以不经意地向我透露了些机密案情。\n<H28><G><F174 老板娘赵云睿用玉葱般的纤指揉了揉太阳穴，继续说道。>\n<H28><G>君子爱财，取之有道。我这妇人家生活不易，有机会取得那一百两自然不会错过。若你也有兴趣，<F171 何不帮我跟踪那即将离开茶馆去办案的捕快><F173 梁笑堂>，若能抢先查出真凶，那些赏银就妥妥的归入我等囊中了！	<G>查出真凶了么？	<G>查出真凶了么？	<G>没想到梁捕快外表凶恶，却是一个仁心之人。算了，这件事我不愿再理，赏银也不要也罢。		0					0					跟踪捕快梁笑堂查探血案真相								0	回复赵云睿。	
7837	古灵精怪	<G>对好友或帮会成员使用表情，促进彼此关系。	<G>以茶会友，天长地久！\n<H28><G><F171 对好友或帮会成员使用表情>，促进彼此关系，构建和谐江湖。	<G>嗯？	<G>嗯？	<G>哈哈！		0					0					对好友或帮会成员使用表情动作								1	回复赵云睿。	
7838	水厄	<G>茶馆老板娘赵云睿请你帮他应付嗜茶如命的“茶魔”查情摩。	<G>唉，真是头痛死了！\n<H28><G><F174 老板娘赵云睿愁眉苦脸，显然碰到了大麻烦。>\n<H28><G>茶馆里有位其貌不扬的熟客，名叫查情摩，特别喜欢喝茶。本来他行为举止都挺正常的，就在茶馆里和其他客人喝茶聊天，熟络起来却变得反常起来了……\n<H28><G>他老是非常客气地请其他客人喝茶，别人出于礼貌就不好意思拒绝。没想到这位姓查的客人“变本加厉”，一直请人喝茶，就好像没打算停下来。其他茶客看形势不妙，装着一肚子的茶水纷纷逃离现场……从此查情摩的“茶魔”外号远近驰名，若有茶客遇到他被强迫一同喝茶，几乎都会心里哀嚎：“今日将有水厄！”\n<H28><G>喏，你看，茶魔又来了，就坐茶馆里呢！<F171 若你能帮我解决这个恼人的><F173 查情摩><F171 ，让他不再骚扰其他客人，我必有重酬>！\n<H28><G><F171 欲治茶魔，就该找个高手和他去拼茶，让他反受水厄之苦！><N>，全靠你了！	<G>茶魔之厄，鬼神皆惊！	<G>茶魔之厄，鬼神皆惊！	<G>太好了，我就知道你能办妥这件事！其他茶客终于可以安心品茶了！		0					0					应付嗜茶如命的“茶魔”查情摩								1	回复赵云睿。	
7839	禅茶一味·苦（暂时不放外网）	<G>茶馆老板娘赵云睿请你品茗一杯后，品味人生参破苦谛。	<G>释迦牟尼成道后，第一次在鹿野苑说法时，谈的就是“四谛”之理。而“苦、集、灭、道”四第以苦为首。人生有多少苦呢？佛以为，有生苦、老苦、病苦、死苦、怨憎会苦、爱别离苦、求不得苦等等。\n<H28><G>苦海无边，回头是岸。参禅即是要看破生死观、达到大彻大悟，求得对“苦”的解脱。茶性也苦。茶苦而寒，阴中之阴，最能降火，火为百病，火情则上清矣。\n<H28><G>从茶的苦后回甘，苦中有甘的特性，佛家可以产生多种联想，帮助修习佛法的人在品茗时，品味人生，参破苦谛。\n<H28><G><F171 若你也决定尝试参破哭谛，就请喝下这杯苦谛禅茗，进入苦谛之心境，希望你能成功>。	<G>苦海无边，回头是岸。	<G>苦海无边，回头是岸。	<G>苦海无边，回头是岸。		0					0													0		
7840	禅茶一味·静	<G>茶馆老板娘赵云睿请你品茗一杯，涤除玄鉴，达至和静怡真之境。	<G>茶道讲究“和静怡真”，把“静”作为达到心斋座忘，涤除玄鉴、澄怀味道的必由之路。\n<H28><G>在静坐默虑中，人难免疲劳发困，心魔入侵。这时候，能提神益思克服乏意的只有茶，茶便成了禅者最好的“朋友”。\n<H28><G><N>，<F171 何不在此静坐参禅，领悟人生之意义？若是感到困乏时，便喝下一杯天禅茶，驱赶心魔。>	<G>和静怡真，澄怀味道。	<G>和静怡真，澄怀味道。	<G>和静怡真，澄怀味道。		0					0					品茶								1	回复赵云睿。	
7841	禅茶一味·凡	<G>茶馆里老板娘赵云睿请你从平凡小事中去契悟大道。	<G>须知道茶之本不过是烧水点茶。\n<H28><G>人生在世，其实就要从微不足道的日常生活琐碎的平凡生活中去感悟宇宙的奥秘和人生的哲理。禅也是要求人们通过静虑，从平凡的小事中去契悟大道。\n<H28><G>若你赞同我的说法，就请你帮我去<F171 打一桶水回来>煮茶用吧！我要的可不是一般的水哦，水必至清至澈，你可以去当<F173 前地图的指定点>取水。	<G>坚持平凡持身之道，其实是非常艰难的。	<G>坚持平凡持身之道，其实是非常艰难的。	<G>坚持平凡持身之道，其实是非常艰难的。		0					0													1	将装满水的茶馆水桶交给赵云睿。	
7842	禅茶一味·放	<G>茶馆老板娘赵云睿请你去听观内的梵星禅师讲禅，希望听完后你能放下一切不必要的负担。	<G>人的苦恼，归根结底是因为“放不下”。如我等空门中人，若要修行就须放下一切方能入道，否则徒劳无益。\n<H28><G>放下一切是放什么呢？内六根，外六尘，中六识，这十八界都要放下，总之，身心世界都要放下。放下了一切，人自然轻松无比，看世界天蓝海碧，山清水秀，日丽风和，月明星朗。品茶也强调“放”，放下手头工作，偷得浮生半日闲，放松一下自己紧绷的神经，放松一下自己被囚禁的行性。\n<H28><G>若你还不放得下，<F171 就请去听><F173 馆内><F171 的><F173 梵星禅师><F171 讲禅吧>，希望你能够放下一切不必要的负担。	<G>放下亦放下，何处来牵挂？作个无事人，笑谈星月大。	<G>放下亦放下，何处来牵挂？作个无事人，笑谈星月大。	<G>放下亦放下，何处来牵挂？作个无事人，笑谈星月大。		0					0					听梵星禅师讲禅								0	回复赵云睿。	
7843	品茶鉴水·顾渚紫笋	<G>茶馆老板娘赵云睿请你帮她沏好一壶顾渚紫笋，送给馆内客人易涧钱。	<G>阳崖阴林雨色过，传奏顾渚紫笋来。\n<H28><G><F174 老板娘陶醉地轻吟道。>\n<H28><G>好诗好诗！这可是某个大诗人作的呢！唉，糟了！我突然想起有位客人点了一壶顾渚紫笋，刚才突然诗兴大发情不自禁，忘了沏茶！\n<H28><G>这位侠士，可否请你帮我拿上这些顾渚紫笋，在<F173 茶馆周围>找到与其搭配的<F171 阳崖云泉>，沏上一壶送给茶馆里点了这种茶的客人？	<G>阳崖阴林雨色过，传奏顾渚紫笋来。	<G>阳崖阴林雨色过，传奏顾渚紫笋来。	<G>阳崖阴林雨色过，传奏顾渚紫笋来。		0					0					沏好一壶顾渚紫笋，送给点了这种茶的客人。								0	回复赵云睿。	
7844	品茶鉴水·仙崖石花	<G>茶馆老板娘赵云睿请你帮她沏好一壶仙崖石花，送给馆内客人韩坤。	<G>风拂仙崖留岁月，浮空石花笑红尘。\n<H28><G><F174 老板娘陶醉地轻吟道。>\n<H28><G>好诗好诗！这可是某个大诗人作的呢！唉，糟了！我突然想起有位客人点了一壶仙崖石花，刚才突然诗兴大发情不自禁，忘了沏茶！\n<H28><G>这位侠士，可否请你帮我拿上这些仙崖石花，在<F173 茶馆周围>找到与其搭配的<F171 翠竹朝露>，沏上一壶送给茶馆里点了这种茶的客人？	<G>风拂仙崖留岁月，浮空石花笑红尘。	<G>风拂仙崖留岁月，浮空石花笑红尘。	<G>风拂仙崖留岁月，浮空石花笑红尘。		0					0					沏好一壶仙崖石花，送给点了这种茶的客人。								0	回复赵云睿。	
