ItemID	IconID	SoundID	Name	Desc	Requirement
67647	111	17	凤凰蛊	<Text>text="使用：五毒凤凰蛊之材料。\\\n" font=105 </text><Text>text="凤凰于飞，浴火涅槃。" font=100 </text>	
67648	296	1	索套	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="精铁锻造出的套索。" font=100 </text>	
67649	2577	1	神秘种子	<Text>text="种植在帮会菜地，会有意想不到的收获。\n四级种子，成熟周期一百二十小时。\n种植需消耗体力30点。" font=100 </text>	
67650	309	1	麻绳	<Text>text="使用：右键点击，对目标使用。\\\n" font=105 </text><Text>text="“小鸡，快跑！”" font=100 </text>	
67651	2577	1	神秘种子	<Text>text="种植在帮会菜地，会有意想不到的收获。\n四级种子，成熟周期一百二十小时。\n种植需消耗体力30点。" font=100 </text>	
67652	117	12	临时木材	<Text>text="携带：交还给包工头\\\n" font=105 </text><Text>text="上等木头，栋梁之材" font=100 </text>	
67653	572	1	鹅卵石		
67654	588	9	鹅卵石	<Text>text="建筑施工必备的地基石" font=100 </text>	
67655	1235	1	玉扳指	<Text>text="浅云的传家宝物。" font=100 </text>	
67656	1221	8	香囊	<Text>text="装有琦琦秀发的香囊，还有一丝秀发的清香。" font=100 </text>	
67657	2328	9	英雄荻花宫后山瑰石·丁巳	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[云汉缘]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2795 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67658	2328	9	英雄荻花宫后山瑰石·丁午	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[龙虎通幽]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2796 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67659	2328	9	英雄荻花宫后山瑰石·丁未	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[水心刃]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2797 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67660	2328	9	英雄荻花宫后山瑰石·丁申	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[霄灵]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2798 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67661	2328	9	英雄荻花宫后山瑰石·丁酉	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[巢幕戒]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2363 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67662	2328	9	英雄荻花宫后山瑰石·丁戌	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[梦蚁穴]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2364 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67663	2328	9	英雄荻花宫后山瑰石·丁亥	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[石髓晶]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2367 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67664	2328	9	英雄荻花宫后山瑰石·戊子	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[九变略]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2376 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67665	2328	9	英雄荻花宫后山瑰石·戊丑	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[沙洲冷]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2379 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67666	2328	9	英雄荻花宫后山瑰石·戊寅	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[枯木忆]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2383 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67667	2328	9	英雄荻花宫后山瑰石·戊卯	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[隐潜心]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2385 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67668	2328	9	英雄荻花宫后山瑰石·戊辰	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[灵犀坠]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2394 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67669	241	7	山歌总集残页	<Text>text="使用：右键点击，对喜欢唱山歌的人使用。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱残页。" font=100 </text>	
67670	707	1	抹布	<Text>text="使用：进入圣兽喷泉处，点击使用\\\n" font=105 </text><Text>text="苗寨刺绣的抹布" font=100 </text>	
67671	129	1	仙蒲花	<Text>text="使用：点击后对圣兽守卫使用\\\n" font=105 </text><Text>text="圣兽守卫们的美食" font=100 </text>	
67672	589	11	击剑笛		
67673	1372	1	山歌词谱卷一	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67674	1372	1	山歌词谱卷二	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67675	1372	1	山歌词谱卷三	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67676	1372	1	山歌词谱卷四	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67677	1372	1	山歌词谱卷五	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67678	1372	1	山歌词谱卷六	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67679	1372	1	山歌词谱卷七	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67680	1372	1	山歌词谱卷八	<Text>text="使用：点击阅读。\\\n" font=105 </text><Text>text="苗寨中流传已久的山歌词谱。" font=100 </text>	
67681	228	1	宁神花	<Text>text="生长在听风崖崖壁上的一种珍稀花草，有静气凝神的功效。" font=100 </text>	
67682	252	17	尚品纳元丹	<Text>text="使用：增加500点修为值，每天最多可吃10个。\\\n" font=105 </text><Text>text="气运丹田，泥牛入宫，修为提升。" font=100 </text>	
67683	113	1	圣火火种	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="在火种堆中取出的火种。" font=100 </text>	
67684	130	1	空药蛊	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="空空的药蛊里发出一丝丝寒气，但是里面好些什么也没有。" font=100 </text>	
67685	130	1	药蛊	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="装满了蜈蚣涎水的药蛊，散发着一股淡淡的茴香味。" font=100 </text>	
67686	260	1	小虫团儿	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="红色的虫团，小蜈蚣的最爱。" font=100 </text>	
67687	237	14	杏花酒	<Text>text="酒体清亮透明，酒气芳香，口感醇厚柔绵。" font=100 </text>	
67688	953	4	清明柳枝	<Text>text="鲜嫩的杨柳枝。" font=100 </text>	
67689	365	3	破旧的布条	<Text>text="上书“……丹心，但愿主公常清明……”其他的字已经模糊不清了。" font=100 </text>	
67690	1326	17	中品展凤散	<Text>text="使用：<BUFF 301 2 desc>，持续<BUFF 301 2 time>。\\\n" font=105 </text><Text>text="普通的展凤散，有活络通气舒心展骨的功效。\n这药的药效似乎快过去了，请在一天之内服用。" font=100 </text>	
67691	1335	17	下品亢龙丸	<Text>text="使用：<BUFF 340 4 desc>，持续<BUFF 340 4 time>。\\\n" font=105 </text><Text>text="粗制的亢龙丸，服用后如大龙般刚烈雄猛。\n这药的药效似乎快过去了，请在一天之内服用。" font=100 </text>	
67692	2183	7	鹃啼红	<Text>text="使用：右键使用后撑伞。\\\n" font=105 </text><Text>text="浓妆浅衬海棠春，疾风不敌案上樽。笑语欢声皆是客，三生路上孑一身。" font=100 </text>	
67693	2184	7	雪含香	<Text>text="使用：右键使用后撑伞。\\\n" font=105 </text><Text>text="凝脂粉黛锁清秋，红梅难遮相思愁。燕儿比翼闹烟雨，独揽罗裳倚雕楼。" font=100 </text>	
67694	2181	1	念师恩	<Text>text="使用：右键使用后撑伞。\\\n" font=105 </text><Text>text="不语清风花间走，忘却江湖烦与忧。师徒之缘百世就，恩义常在水长流。" font=100 </text>	
67695	2182	1	桃李情	<Text>text="使用：右键使用后撑伞。\\\n" font=105 </text><Text>text="青山秀水纸上栽，一叶轻舟过江来。白墙朱瓦哺奇秀，我辈镂骨育英才。" font=100 </text>	
67696	1353	1	除尸散	<Text>text="使用：对蚩尤神殿的毒尸使用。\\\n" font=105 </text><Text>text="一种可以对付天一教尸毒的药剂。" font=100 </text>	
67697	561	1	净化散	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="淡淡的幽香，明矾，解毒草的混合物。" font=100 </text>	
67698	1242	1	祭祀用的纸钱	<Text>text="祭祀时用的纸钱，用来对逝去的人表示哀悼。" font=100 </text>	
67699	1369	1	祭祀用的香	<Text>text="祭祀时用的香，用来表达对逝者的哀悼。" font=100 </text>	
67700	278	1	祭祀用的果品	<Text>text="祭祀时用的果品，用来表达对逝者的哀思。" font=100 </text>	
67701	88	1	祭祀用的酒	<Text>text="祭祀时用的酒，用来表达对逝者的哀思。" font=100 </text>	
67702	1247	7	安哥拉密令	<Text>text="使用：上面写着，非红衣教女子不要打开……\\\n" font=105 </text><Text>text="拜火教使徒莉雅莎需要的有关阿里曼教会的秘密信件。" font=100 </text>	
67703	1248	7	拜火教密令	<Text>text="使用：非拜火教众不能使用此密令……\\\n" font=105 </text><Text>text="接到此密令的拜火教潜伏者就会开始行动。" font=100 </text>	
67704	2659	5	安哥拉圣物	<Text>text="上面刻有一些西域文字，拜火教和红衣教的装饰上都能见到这些类似的文字。" font=100 </text>	
67705	2644	9	狱炎晶铁	<Text>text="看起来就像一般劣质的红铜，而且充满血腥味……" font=100 </text>	
67706	247	7	天一教罪证	<Text>text="上面记录着天一教帮助红衣教制作蛊惑人心的毒药，而红衣教提供天一教实验人体的罪行……" font=100 </text>	
67707	1347	17	毒火丸	<Text>text="使用：在飞行途中对天一营地的石柱使用，可引燃毒火。\\\n" font=105 </text><Text>text="五毒秘制的一种破坏性极强的工具，爆炸开来会产生毒气和火焰。" font=100 </text>	交通测试用道具
67708	563	1	摄魂散解药	<Text>text="使用：对被抓的苗族村民使用。\\\n" font=105 </text><Text>text="摄魂散解药，用来解救被抓的苗族村民。" font=100 </text>	
67709	566	1	火药	<Text>text="刺鼻的硫磺味道。" font=100 </text>	
67710	962	1	幽兰香草	<Text>text="芳香避秽。" font=100 </text>	
67711	936	1	赤石	<Text>text="红色的石头乍看上去没有什么特别。" font=100 </text>	
67712	1377	1	毒烟墨	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="看上去与普通墨没有什么区别。" font=100 </text>	
67713	113	1	火折子（暂不使用）	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="苗族特制的火折子，防潮。" font=100 </text>	
67714	113	1	火折子	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="火折虽小，但可智抵千军。" font=100 </text>	
67715	1394	1	悬壶济世	<Text>text="使用：建立一个临时营地，持续15分钟，60尺范围内的队友重伤后，可回到此处疗伤。只有加入了帮会的侠士，才可在组队时于秘境中使用。\\\n" font=105 </text><Text>text="悬壶济世，妙手仁心普众生；杏林春暖，救死扶伤济万民。" font=100 </text>	
67716	315	1	义薄云天佩·日	<Text>text="使用：帮会增加100点帮会发展点，25金帮会资金。" font=105 </text>	
67717	315	1	义薄云天佩·月	<Text>text="使用：帮会增加5点帮会发展点，5金帮会资金。" font=105 </text>	
67718	247	7	九羊神功·残页一	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67719	247	7	九羊神功·残页二	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67720	247	7	九羊神功·残页三	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67721	247	7	九羊神功·残页四	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67722	247	7	九羊神功·残页五	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67723	247	7	九羊神功·残页六	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67724	247	7	九羊神功·残页七	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
67725	247	7	九羊神功·残页八	<Text>text="使用：集齐八页不同的九羊神功残页，可合成一份九羊神功断篇。\\\n" font=105 </text><Text>text="破烂斑驳的纸张，看不清其中写了些啥，似乎得集齐更多其他残页才能一窥究竟。" font=100 </text>	
